Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 4,4,1,2,0,'2-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Nicolas KyRose,Mizuki Akatsuka,R,R,Fastball,Called Strike,,,101,,,
Bottom 4,4,1,2,1,'2-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,1,1,Nicolas KyRose,Mizuki Akatsuka,R,R,Fastball,Flyout,Line Drive,Straightaway,101,,,
Bottom 4,4,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,Offspeed,Ball,,,100,,,
Bottom 4,4,2,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,Offspeed,Ball,,,010,,,
Bottom 4,4,2,2,0,'2-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,Fastball,Ball,,,010,,,
Bottom 4,4,2,3,0,'3-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,Fastball,Walk,,,001,,,
Bottom 4,4,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,1,0,Yordan Manduley,Mizuki Akatsuka,R,R,,Truncated Out,Line Drive,,101,,,
Top 5,5,0,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Andy Vargas,R,R,,Foul,,,000,,,
Top 5,5,0,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Andy Vargas,R,R,,Swinging Strike,,,000,,,
Top 5,5,0,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Andy Vargas,R,R,,Ball,,,000,,,
Top 5,5,0,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Andy Vargas,R,R,Offspeed,Strikeout Swinging,,,000,,,
Top 5,5,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Andy Vargas,L,R,,Ball,,,000,,,
Top 5,5,1,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Andy Vargas,L,R,,Ball,,,000,,,
Top 5,5,1,2,0,'2-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Andy Vargas,L,R,Fastball,Ball,,,000,,,
Top 5,5,1,3,0,'3-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Andy Vargas,L,R,,Walk,,,000,,,
Top 5,5,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Andy Vargas,R,R,,Ball,,,100,,,
Top 5,5,1,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Andy Vargas,R,R,Offspeed,Ball,,,100,,,
Top 5,5,1,2,0,'2-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Andy Vargas,R,R,,Called Strike,,,100,,,
Top 5,5,1,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Andy Vargas,R,R,,Ball,,,100,,,
Top 5,5,1,3,1,'3-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Andy Vargas,R,R,,Walk,,,100,,,
Top 5,5,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Andy Vargas,R,R,,Ball,,,110,,,
Top 5,5,1,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Andy Vargas,R,R,,Ball,,,110,,,
Top 5,5,1,2,0,'2-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Andy Vargas,R,R,,Called Strike,,,110,,,
Top 5,5,1,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,1,1,Trent Sillett,Andy Vargas,R,R,,Sacrifice Fly,,,110,,,
Top 5,5,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Andy Vargas,R,R,,Single,Line Drive,Pull,101,,,
Top 5,5,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Anthony Polowick,Andy Vargas,L,R,,Groundout,,,101,,,
Bottom 5,5,0,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Ball,,,000,,,
Bottom 5,5,0,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 5,5,0,1,1,'1-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 5,5,0,1,2,'1-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 5,5,0,1,2,'1-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 5,5,0,1,2,'1-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Groundout,Ground Ball,Pull,000,,,
Bottom 5,5,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Ball,,,000,,,
Bottom 5,5,1,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Ball,,,000,,,
Bottom 5,5,1,2,0,'2-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Ball,,,000,,,
Bottom 5,5,1,3,0,'3-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Called Strike,,,000,,,
Bottom 5,5,1,3,1,'3-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Walk,,,000,,,
Bottom 5,5,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Mizuki Akatsuka,R,R,,Swinging Strike,,,100,,,
Bottom 5,5,1,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Mizuki Akatsuka,R,R,,Called Strike,,,100,,,
Bottom 5,5,1,0,2,'0-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Mizuki Akatsuka,R,R,,Ball,,,100,,,
Bottom 5,5,1,1,2,'1-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Mizuki Akatsuka,R,R,,Foul,,,100,,,
Bottom 5,5,1,1,2,'1-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Mizuki Akatsuka,R,R,,Strikeout Looking,,,100,,,
Bottom 5,5,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Mizuki Akatsuka,L,R,,Ball,,,100,,,
Bottom 5,5,2,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Mizuki Akatsuka,L,R,,Ball,,,100,,,
Bottom 5,5,2,2,0,'2-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Mizuki Akatsuka,L,R,,Foul,,,100,,,
Bottom 5,5,2,2,1,'2-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Mizuki Akatsuka,L,R,,Flyout,Fly Ball,,100,,,
Top 6,6,0,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Called Strike,,,000,,,
Top 6,6,0,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Foul,,,000,,,
Top 6,6,0,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Ball,,,000,,,
Top 6,6,0,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Ball,,,000,,,
Top 6,6,0,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Ball,,,000,,,
Top 6,6,0,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Strikeout Looking,,,000,,,
Top 6,6,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Owen MacNeil,R,R,,Called Strike,,,000,,,
Top 6,6,1,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Owen MacNeil,R,R,,Ball,,,000,,,
Top 6,6,1,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Owen MacNeil,R,R,,Called Strike,,,000,,,
Top 6,6,1,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Owen MacNeil,R,R,,Strikeout Swinging,,,000,,,
Top 6,6,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Ball,,,000,,,
Top 6,6,2,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Called Strike,,,000,,,
Top 6,6,2,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Ball,,,000,,,
Top 6,6,2,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Swinging Strike,,,000,,,
Top 6,6,2,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Foul,,,000,,,
Top 6,6,2,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Ball,,,000,,,
Top 6,6,2,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Foul,,,000,,,
Top 6,6,2,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Yushin Ohta,Owen MacNeil,L,R,,Flyout,Fly Ball,Pull,000,,,
Bottom 6,6,0,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Nick Parsons,Mizuki Akatsuka,R,R,,Single,Fly Ball,Opposite Field,000,,,
Bottom 6,6,0,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Jamie Cabral,Mizuki Akatsuka,R,R,,Groundout,,,100,,,
Bottom 6,6,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Nicolas KyRose,Mizuki Akatsuka,R,R,,Called Strike,,,100,,,
Bottom 6,6,1,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Nicolas KyRose,Mizuki Akatsuka,R,R,,Swinging Strike,,,100,,,
Bottom 6,6,1,0,2,'0-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Nicolas KyRose,Mizuki Akatsuka,R,R,,Single,Ground Ball,Straightaway,010,,,
Bottom 6,6,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Ball,,,101,,,
Bottom 6,6,1,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Caught Stealing,,,101,,,
Bottom 6,6,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Ball,,,010,,,
Bottom 6,6,2,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Called Strike,,,010,,,
Bottom 6,6,2,1,1,'1-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Ball,,,010,,,
Bottom 6,6,2,2,1,'2-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Called Strike,,,010,,,
Bottom 6,6,2,2,2,'2-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Mizuki Akatsuka,L,R,,Single,Pop Up,Opposite Field,010,,,
Bottom 6,6,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yordan Manduley,Mizuki Akatsuka,R,R,,Ball,,,101,,,
Bottom 6,6,2,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yordan Manduley,Mizuki Akatsuka,R,R,,Groundout,Ground Ball,Straightaway,101,,,
Top 7,7,0,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Owen MacNeil,R,R,,Groundout,Ground Ball,Straightaway,000,,,
Top 7,7,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Owen MacNeil,L,R,,Called Strike,,,000,,,
Top 7,7,1,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Owen MacNeil,L,R,,Ball,,,000,,,
Top 7,7,1,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Owen MacNeil,L,R,,Ball,,,000,,,
Top 7,7,1,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Owen MacNeil,L,R,,Foul,,,000,,,
Top 7,7,1,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Owen MacNeil,L,R,,Ball,,,000,,,
Top 7,7,1,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Owen MacNeil,L,R,,Walk,,,000,,,
Top 7,7,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Owen MacNeil,R,R,,Called Strike,,,100,,,
Top 7,7,1,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Owen MacNeil,R,R,,Called Strike,,,100,,,
Top 7,7,1,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Jalen Butcher,Owen MacNeil,R,R,,Flyout,Fly Ball,Opposite Field,100,,,
Top 7,7,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Owen MacNeil,R,R,,Ball,,,100,,,
Top 7,7,2,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Owen MacNeil,R,R,,Ball,,,100,,,
Top 7,7,2,2,0,'2-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Owen MacNeil,R,R,,Ball,,,100,,,
Top 7,7,2,3,0,'3-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Owen MacNeil,R,R,,Called Strike,,,100,,,
Top 7,7,2,3,1,'3-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Owen MacNeil,R,R,,Called Strike,,,100,,,
Top 7,7,2,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Owen MacNeil,R,R,,Groundout,Ground Ball,Straightaway,100,,,
Bottom 7,7,0,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Ball,,,000,,,
Bottom 7,7,0,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Called Strike,,,000,,,
Bottom 7,7,0,1,1,'1-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Ball,,,000,,,
Bottom 7,7,0,2,1,'2-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 7,7,0,2,2,'2-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 7,7,0,2,2,'2-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Ball,,,000,,,
Bottom 7,7,0,3,2,'3-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Foul,,,000,,,
Bottom 7,7,0,3,2,'3-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yosvani Penalver,Mizuki Akatsuka,L,R,,Walk,,,000,,,
Bottom 7,7,0,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Ball,,,100,,,
Bottom 7,7,0,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Called Strike,,,100,,,
Bottom 7,7,0,1,1,'1-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Mizuki Akatsuka,R,R,,Groundout,Ground Ball,Straightaway,100,,,
Bottom 7,7,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,2,2,Arthur Kowara,Mizuki Akatsuka,R,R,,Home Run,Fly Ball,Opposite Field,010,,,
Bottom 7,7,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Mizuki Akatsuka,L,R,,Groundout,Ground Ball,Straightaway,000,,,
Bottom 7,7,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Nick Parsons,Mizuki Akatsuka,R,R,,Ball,,,000,,,
Bottom 7,7,2,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,1,1,Nick Parsons,Mizuki Akatsuka,R,R,,Home Run,Line Drive,Pull,000,,,
Bottom 7,7,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Jamie Cabral,Mizuki Akatsuka,R,R,,Called Strike,,,000,,,
Bottom 7,7,2,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Jamie Cabral,Mizuki Akatsuka,R,R,,Foul,,,000,,,
Bottom 7,7,2,0,2,'0-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Jamie Cabral,Mizuki Akatsuka,R,R,,Foul,,,000,,,
Bottom 7,7,2,0,2,'0-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Jamie Cabral,Mizuki Akatsuka,R,R,,Strikeout Looking,,,000,,,
Top 8,8,0,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Owen MacNeil,R,R,,Called Strike,,,000,,,
Top 8,8,0,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Owen MacNeil,R,R,,Ball,,,000,,,
Top 8,8,0,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Owen MacNeil,R,R,,Swinging Strike,,,000,,,
Top 8,8,0,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Owen MacNeil,R,R,,Foul,,,000,,,
Top 8,8,0,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Owen MacNeil,R,R,,Groundout,Ground Ball,Pull,000,,,
Top 8,8,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Anthony Polowick,Owen MacNeil,L,R,,Ball,,,000,,,
Top 8,8,1,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Anthony Polowick,Owen MacNeil,L,R,,Ball,,,000,,,
Top 8,8,1,2,0,'2-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Anthony Polowick,Owen MacNeil,L,R,,Called Strike,,,000,,,
Top 8,8,1,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Anthony Polowick,Owen MacNeil,L,R,,Ball,,,000,,,
Top 8,8,1,3,1,'3-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Anthony Polowick,Owen MacNeil,L,R,,Walk,,,000,,,
Top 8,8,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Ball,,,100,,,
Top 8,8,1,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Ball,,,100,,,
Top 8,8,1,2,0,'2-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Called Strike,,,100,,,
Top 8,8,1,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Swinging Strike,,,100,,,
Top 8,8,1,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Ball,,,100,,,
Top 8,8,1,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Owen MacNeil,L,R,,Walk,,,100,,,
Top 8,8,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Danny Garcia,R,R,,Ball,,,110,,,
Top 8,8,1,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Danny Garcia,R,R,,Called Strike,,,110,,,
Top 8,8,1,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Danny Garcia,R,R,,Swinging Strike,,,110,,,
Top 8,8,1,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Danny Garcia,R,R,,Ball,,,110,,,
Top 8,8,1,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Sadler Goodwin,Danny Garcia,R,R,,Groundout,Ground Ball,Straightaway,110,,,
Top 8,8,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,1,1,Yushin Ohta,Danny Garcia,L,R,,Single,Ground Ball,Opposite Field,011,,,
Top 8,8,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Swinging Strike,,,101,,,
Top 8,8,2,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Swinging Strike,,,101,,,
Top 8,8,2,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Ball,,,101,,,
Top 8,8,2,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Ball,,,101,,,
Top 8,8,2,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Foul,,,011,,,
Top 8,8,2,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Foul,,,011,,,
Top 8,8,2,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Robert Mackie,Danny Garcia,R,R,,Strikeout Swinging,,,011,,,
Bottom 8,8,0,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Trent Lawson,Sam McKinlay,R,R,,Called Strike,,,000,,,
Bottom 8,8,0,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Trent Lawson,Sam McKinlay,R,R,,Ball,,,000,,,
Bottom 8,8,0,1,1,'1-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Trent Lawson,Sam McKinlay,R,R,,Flyout,Fly Ball,Opposite Field,000,,,
