Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 6,6,1,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Brad Verhoeven, Yadian Martinez,L,R,,Ball,,,000,,,
Top 6,6,1,3,1,'3-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Brad Verhoeven, Yadian Martinez,L,R,,Foul,,,000,,,
Top 6,6,1,3,2,'3-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Brad Verhoeven, Yadian Martinez,L,R,,Strikeout Looking,,,000,,,
Top 6,6,2,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi, Yadian Martinez,L,R,,Ball,,,000,,,
Top 6,6,2,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi, Yadian Martinez,L,R,,Called Strike,,,000,,,
Top 6,6,2,1,1,'1-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi, Yadian Martinez,L,R,,Ball,,,000,,,
Top 6,6,2,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi, Yadian Martinez,L,R,,Called Strike,,,000,,,
Top 6,6,2,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi, Yadian Martinez,L,R,,Ball,,,000,,,
Top 6,6,2,3,2,'3-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi, Yadian Martinez,L,R,,Single,Fly Ball,Pull,000,,,
Top 6,6,2,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Ball,,,100,,,
Top 6,6,2,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Ball,,,100,,,
Top 6,6,2,2,0,'2-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Ball,,,100,,,
Top 6,6,2,3,0,'3-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Called Strike,,,100,,,
Top 6,6,2,3,1,'3-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Called Strike,,,100,,,
Top 6,6,2,3,2,'3-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Foul,,,100,,,
Top 6,6,2,3,2,'3-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Foul,,,100,,,
Top 6,6,2,3,2,'3-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons, Yadian Martinez,L,R,,Strikeout Swinging,,,100,,,
Bottom 6,6,0,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Jamie Cabral,Jose Arias,R,R,,Foul,,,000,,,
Bottom 6,6,0,0,1,'0-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Jamie Cabral,Jose Arias,R,R,,Popout,Pop Up,Straightaway,000,,,
Bottom 6,6,1,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Trent Lawson,Jose Arias,R,R,,Ball,,,000,,,
Bottom 6,6,1,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Trent Lawson,Jose Arias,R,R,,Ball,,,000,,,
Bottom 6,6,1,2,0,'2-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Trent Lawson,Jose Arias,R,R,,Ball,,,000,,,
Bottom 6,6,1,3,0,'3-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Trent Lawson,Jose Arias,R,R,,Called Strike,,,000,,,
Bottom 6,6,1,3,1,'3-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Trent Lawson,Jose Arias,R,R,,Swinging Strike,,,000,,,
Bottom 6,6,1,3,2,'3-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Trent Lawson,Jose Arias,R,R,,Strikeout Swinging,,,000,,,
Bottom 6,6,2,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Jose Arias,L,R,,Ball,,,000,,,
Bottom 6,6,2,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Jose Arias,L,R,,Ball,,,000,,,
Bottom 6,6,2,2,0,'2-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Jose Arias,L,R,,Called Strike,,,000,,,
Bottom 6,6,2,2,1,'2-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Jose Arias,L,R,,Groundout,,,000,,,
Top 7,7,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Called Strike,,,000,,,
Top 7,7,0,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Single,Ground Ball,Straightaway,000,,,
Top 7,7,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Yadian Martinez,L,R,,Ball,,,100,,,
Top 7,7,0,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Yadian Martinez,L,R,,Ball,,,100,,,
Top 7,7,0,2,0,'2-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Yadian Martinez,L,R,,Foul,,,100,,,
Top 7,7,0,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Yadian Martinez,L,R,,Called Strike,,,100,,,
Top 7,7,0,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,,,,,,Caught Stealing,,,100,,,
Top 7,7,1,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Yadian Martinez,L,R,,Double,Fly Ball,Straightaway,000,,,
Top 7,7,1,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Yadian Martinez,R,R,,Swinging Strike,,,010,,,
Top 7,7,1,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Yadian Martinez,R,R,,Foul,,,010,,,
Top 7,7,1,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Yadian Martinez,R,R,,Home Run,Fly Ball,Pull,010,,,
Top 7,7,1,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Yadian Martinez,L,R,,Ball,,,000,,,
Top 7,7,1,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Yadian Martinez,L,R,,Ball,,,000,,,
Top 7,7,1,2,0,'2-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Yadian Martinez,L,R,,Ball,,,000,,,
Top 7,7,1,3,0,'3-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Yadian Martinez,L,R,,Called Strike,,,000,,,
Top 7,7,1,3,1,'3-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Yadian Martinez,L,R,,Walk,,,000,,,
Top 7,7,1,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Yadian Martinez,L,R,,Called Strike,,,100,,,
Top 7,7,1,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Yadian Martinez,L,R,,Ball,,,100,,,
Top 7,7,1,1,1,'1-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Yadian Martinez,L,R,,Swinging Strike,,,100,,,
Top 7,7,1,1,2,'1-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Yadian Martinez,L,R,,Strikeout Looking,,,100,,,
Top 7,7,2,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Yadian Martinez,R,R,,Called Strike,,,100,,,
Top 7,7,2,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Yadian Martinez,R,R,,Swinging Strike,,,100,,,
Top 7,7,2,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Yadian Martinez,R,R,,Foul,,,100,,,
Top 7,7,2,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Yadian Martinez,R,R,,Foul,,,100,,,
Top 7,7,2,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Yadian Martinez,R,R,,Foul,,,100,,,
Top 7,7,2,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Yadian Martinez,R,R,,Groundout,Ground Ball,Pull,100,,,
Bottom 7,7,0,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 7,7,0,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Jaryd Lund,R,L,,Called Strike,,,000,,,
Bottom 7,7,0,1,1,'1-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 7,7,0,2,1,'2-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 7,7,0,3,1,'3-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Jaryd Lund,R,L,,Groundout,Ground Ball,Pull,000,,,
Bottom 7,7,1,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yosvani Penalver,Jaryd Lund,L,L,,Ball,,,000,,,
Bottom 7,7,1,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yosvani Penalver,Jaryd Lund,L,L,,Popout,Pop Up,Opposite Field,000,,,
Bottom 7,7,2,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yunior Ibarra,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 7,7,2,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yunior Ibarra,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 7,7,2,2,0,'2-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yunior Ibarra,Jaryd Lund,R,L,,Flyout,Fly Ball,Pull,000,,,
Top 8,8,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Brad Verhoeven,Yadian Martinez,L,R,,Foul,,,000,,,
Top 8,8,0,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Brad Verhoeven,Yadian Martinez,L,R,,Ball,,,000,,,
Top 8,8,0,1,1,'1-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Brad Verhoeven,Yadian Martinez,L,R,,Double,Pop Up,Straightaway,000,,,
Top 8,8,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi,Yadian Martinez,L,R,,Called Strike,,,010,,,
Top 8,8,0,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi,Yadian Martinez,L,R,,Foul,,,010,,,
Top 8,8,0,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi,Yadian Martinez,L,R,,Ball,,,010,,,
Top 8,8,0,1,2,'1-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ken Sugi,Yadian Martinez,L,R,,Single,Ground Ball,Opposite Field,010,,,
Top 8,8,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons,Yadian Martinez,L,R,,Ball,,,101,,,
Top 8,8,0,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons,Yadian Martinez,L,R,,Swinging Strike,,,101,,,
Top 8,8,0,1,1,'1-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons,Yadian Martinez,L,R,,Ball,,,101,,,
Top 8,8,0,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons,Yadian Martinez,L,R,,Called Strike,,,101,,,
Top 8,8,0,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons,Yadian Martinez,L,R,,Ball,,,101,,,
Top 8,8,0,3,2,'3-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Toby Simmons,Yadian Martinez,L,R,,Error,Pop Up,Opposite Field,101,,,
Top 8,8,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Ball,,,011,,,
Top 8,8,0,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Ball,,,011,,,
Top 8,8,0,2,0,'2-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Foul,,,011,,,
Top 8,8,0,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Swinging Strike,,,011,,,
Top 8,8,0,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Francisco Fajardo,Yadian Martinez,L,R,,Double,Line Drive,Pull,011,,,
Top 8,8,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Danny Garcia,L,R,,Ball,,,010,,,
Top 8,8,0,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Danny Garcia,L,R,,Ball,,,010,,,
Top 8,8,0,2,0,'2-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Kaiden Cardoso,Danny Garcia,L,R,,Flyout,,,010,,,
Top 8,8,1,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Danny Garcia,R,R,,Foul,,,001,,,
Top 8,8,1,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Danny Garcia,R,R,,Ball,,,001,,,
Top 8,8,1,1,1,'1-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Danny Garcia,R,R,,Foul,,,001,,,
Top 8,8,1,1,2,'1-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Danny Garcia,R,R,,Foul,,,001,,,
Top 8,8,1,1,2,'1-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Eduardo De Oleo,Danny Garcia,R,R,,Hit By Pitch,,,001,,,
Top 8,8,1,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Danny Garcia,L,R,,Ball,,,101,,,
Top 8,8,1,1,0,'1-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Danny Garcia,L,R,,Ball,,,101,,,
Top 8,8,1,2,0,'2-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Danny Garcia,L,R,,Swinging Strike,,,101,,,
Top 8,8,1,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,,,,,,Caught Stealing,,,101,,,
Top 8,8,2,2,1,'2-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Byron Reichstein,Danny Garcia,L,R,,Strikeout Swinging,,,010,,,
Bottom 8,8,0,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,AJ Karosas,Jaryd Lund,L,L,,Called Strike,,,000,,,
Bottom 8,8,0,0,1,'0-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,AJ Karosas,Jaryd Lund,L,L,,Ball,,,000,,,
Bottom 8,8,0,1,1,'1-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,AJ Karosas,Jaryd Lund,L,L,,Ball,,,000,,,
Bottom 8,8,0,2,1,'2-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,AJ Karosas,Jaryd Lund,L,L,,Ball,,,000,,,
Bottom 8,8,0,3,1,'3-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,AJ Karosas,Jaryd Lund,L,L,,Swinging Strike,,,000,,,
Bottom 8,8,0,3,2,'3-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,AJ Karosas,Jaryd Lund,L,L,,Strikeout Looking,,,000,,,
Bottom 8,8,1,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Arthur Kowara,Jaryd Lund,R,L,,Called Strike,,,000,,,
Bottom 8,8,1,0,1,'0-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Arthur Kowara,Jaryd Lund,R,L,,Swinging Strike,,,000,,,
Bottom 8,8,1,0,2,'0-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Arthur Kowara,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 8,8,1,1,2,'1-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Arthur Kowara,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 8,8,1,2,2,'2-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Arthur Kowara,Jaryd Lund,R,L,,Groundout,Ground Ball,Opposite Field,000,,,
Bottom 8,8,2,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yosuke Fujie,Jaryd Lund,R,L,,Ball,,,000,,,
Bottom 8,8,2,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yosuke Fujie,Jaryd Lund,R,L,,Home Run,Fly Ball,Pull,000,,,
Bottom 8,8,2,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Jamie Cabral,Jaryd Lund,R,L,,Swinging Strike,,,000,,,
Bottom 8,8,2,0,1,'0-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Jamie Cabral,Jaryd Lund,R,L,,Swinging Strike,,,000,,,
Bottom 8,8,2,0,2,'0-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Jamie Cabral,Jaryd Lund,R,L,,Foul,,,000,,,
Bottom 8,8,2,0,2,'0-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Jamie Cabral,Jaryd Lund,R,L,,Popout,Pop Up,Straightaway,000,,,
Top 9,9,0,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Danny Garcia,L,R,,Swinging Strike,,,000,,,
Top 9,9,0,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Danny Garcia,L,R,,Called Strike,,,000,,,
Top 9,9,0,0,2,'0-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Ty Mosher,Danny Garcia,L,R,,Strikeout Swinging,,,000,,,
Top 9,9,1,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Danny Garcia,R,R,,Swinging Strike,,,000,,,
Top 9,9,1,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Danny Garcia,R,R,,Ball,,,000,,,
Top 9,9,1,1,1,'1-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Danny Garcia,R,R,,Swinging Strike,,,000,,,
Top 9,9,1,1,2,'1-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Danny Garcia,R,R,,Ball,,,000,,,
Top 9,9,1,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Danny Garcia,R,R,,Foul,,,000,,,
Top 9,9,1,2,2,'2-2,London Majors,Kitchener Panthers,"May 25, 2025",,,,Adrian Harrison,Danny Garcia,R,R,,Strikeout Swinging,,,000,,,
Top 9,9,2,0,0,'0-0,London Majors,Kitchener Panthers,"May 25, 2025",,,,Noah Grant,Danny Garcia,R,R,,Called Strike,,,000,,,
Top 9,9,2,0,1,'0-1,London Majors,Kitchener Panthers,"May 25, 2025",,,,Noah Grant,Danny Garcia,R,R,,Groundout,Ground Ball,Straightaway,000,,,
Bottom 9,9,0,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Nicolas KyRose,Skylar Janisse,R,R,,Called Strike,,,000,,,
Bottom 9,9,0,0,1,'0-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Nicolas KyRose,Skylar Janisse,R,R,,Ball,,,000,,,
Bottom 9,9,0,1,1,'1-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Nicolas KyRose,Skylar Janisse,R,R,,Swinging Strike,,,000,,,
Bottom 9,9,0,1,2,'1-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Nicolas KyRose,Skylar Janisse,R,R,,Ball,,,000,,,
Bottom 9,9,0,2,2,'2-2,Kitchener Panthers,London Majors,"May 25, 2025",,,,Nicolas KyRose,Skylar Janisse,R,R,,Strikeout Swinging,,,000,,,
Bottom 9,9,1,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Skylar Janisse,L,R,,Foul,,,000,,,
Bottom 9,9,1,0,1,'0-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Skylar Janisse,L,R,,Ball,,,000,,,
Bottom 9,9,1,1,1,'1-1,Kitchener Panthers,London Majors,"May 25, 2025",,,,Charlie Towers,Skylar Janisse,L,R,,Groundout,Ground Ball,Straightaway,000,,,
Bottom 9,9,2,0,0,'0-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Skylar Janisse,R,R,,Ball,,,000,,,
Bottom 9,9,2,1,0,'1-0,Kitchener Panthers,London Majors,"May 25, 2025",,,,Yordan Manduley,Skylar Janisse,R,R,,Groundout,Ground Ball,Opposite Field,000,,,
